,P1,P,P2,Q,R,S,T1,T,Cluster
660,-0.0009310986964596,0.1089385474860312,0.2067039106145267,0.2960893854748588,0.3901303538175025,0.4348230912476719,0.636871508379887,0.8240223463687147,3
661,-0.0009250693802013,0.1082331174838092,0.2294172062904703,0.294172062904717,0.3876040703052715,0.4320074005550421,0.6336725254394124,0.8196114708603202,3
662,-0.0009242144177493,0.111829944547131,0.2107208872458371,0.2975970425138609,0.3909426987060972,0.4353049907578551,0.6386321626617371,0.8243992606284669,3
663,-0.0009216589861729,0.1179723502304147,0.2156682027649784,0.3032258064516132,0.396313364055299,0.4405529953917061,0.6442396313364098,0.8294930875576018,3
664,-0.0009157509157487,0.1245421245421264,0.2216117216117245,0.3095238095238087,0.4020146520146499,0.4459706959706953,0.6483516483516499,0.832417582417577,1
665,-0.0009115770282632,0.1230628988149487,0.2196900638103928,0.3072014585232434,0.3992707383773907,0.4430264357338192,0.6444849589790378,0.8277119416590693,3
666,-0.0009090909090952,0.1227272727272715,0.2199999999999987,0.3063636363636345,0.3981818181818159,0.4418181818181814,0.6445454545454543,0.8272727272727285,3
667,-0.0009049773755699,0.1257918552036164,0.244343891402712,0.3076923076923052,0.3990950226244313,0.4425339366515824,0.6434389140271498,0.8253393665158386,1
668,-0.0009033423667613,0.1282746160794905,0.2466124661246579,0.3098464317976482,0.4010840108401046,0.4444444444444423,0.6449864498644978,0.8265582655826555,1
669,-0.0009049773755634,0.1294117647058825,0.2479638009049773,0.3113122171945701,0.4027149321266956,0.4461538461538464,0.6479638009049761,0.8298642533936637,1
670,-0.0009074410163318,0.1252268602540821,0.2441016333938286,0.3076225045372047,0.3992740471869319,0.4428312159709627,0.6442831215970989,0.8266787658802215,1
671,-0.0009041591320115,0.1274864376130189,0.2233273056057876,0.3399638336347192,0.4014466546112095,0.4448462929475585,0.6455696202531666,0.8273056057866217,1
672,-0.0009025270758101,0.1272563176895294,0.224729241877259,0.3402527075812305,0.4025270758122736,0.4458483754512645,0.645306859205781,0.8267148014440427,1
673,-0.0009033423667548,0.1228545618789547,0.2222222222222243,0.3378500451671206,0.4001806684733497,0.4435411020776874,0.6422764227642267,0.8238482384823844,1
674,-0.0009017132551827,0.1253381424706967,0.2236248872858405,0.3408476104598733,0.4021641118124411,0.4463480613164983,0.6447249774571707,0.8259693417493196,1
675,-0.0008904719501378,0.1353517364203039,0.2350845948352594,0.3508459483526261,0.4113980409617072,0.4541406945681203,0.6509349955476431,0.8299198575244854,1
676,-0.0008888888888931,0.1359999999999988,0.2524444444444434,0.3537777777777743,0.41333333333333,0.4559999999999983,0.6515555555555529,0.83022222222222,1
677,-0.0008880994671382,0.1367673179396126,0.2424511545293106,0.3250444049733574,0.414742451154529,0.4573712255772661,0.6536412078152803,0.8321492007104792,1
678,-0.0008904719501314,0.1380231522707039,0.244879786286736,0.3250222617987537,0.4149599287622432,0.4577025823686561,0.6553873552983092,0.8343722172751565,1
679,-0.0008880994671445,0.1394316163410273,0.2433392539964489,0.3561278863232656,0.4156305506216673,0.4582593250444043,0.6545293072824186,0.8330373001776175,1
680,-0.000892857142855,0.1383928571428584,0.2446428571428585,0.3571428571428567,0.4169642857142855,0.4598214285714301,0.6580357142857175,0.837500000000004,1
681,-0.0008888888888931,0.1422222222222192,0.2479999999999967,0.3288888888888929,0.4186666666666699,0.4613333333333382,0.6595555555555594,0.8382222222222203,1
682,-0.0008992805755438,0.1438848920863285,0.2517985611510813,0.3327338129496459,0.4235611510791419,0.466726618705043,0.6672661870503669,0.848021582733815,1
683,-0.0008920606601291,0.1427297056199797,0.2488849241748417,0.3291703835860851,0.4192685102586984,0.4620874219446949,0.6619090098126614,0.8412132024977715,1
684,-0.0008928571428614,0.142857142857141,0.2482142857142803,0.3294642857142884,0.4196428571428597,0.4625000000000046,0.662499999999997,0.841964285714291,1
685,-0.00087412587413,0.1398601398601379,0.2412587412587398,0.3225524475524498,0.410839160839163,0.4527972027972068,0.648601398601395,0.8243006993007037,1
686,-0.0009000900090051,0.1134113411341172,0.2178217821782209,0.3321332133213306,0.3924392439243973,0.4356435643564419,0.6381638163816387,0.819081908190813,3
